"";"row.psx";"col.psx";"rep";"block";"geno_id";"rowNum";"colNum";"plotId";"unit";"old_unit";"new_unit"
"1315";7;7;4;7;"Exp60_171_IS20762";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1316";8;7;4;7;"Exp60_247_IS27855";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1317";7;8;4;7;"Exp60_83_IS10876";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1318";8;8;4;7;"Exp60_69_IS8685";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1319";7;9;4;7;"Exp60_195_IS22506";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1320";8;9;4;7;"Exp60_151_IS19685";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
"1321";7;10;4;2;"Exp_60_Empty";10;9;"c9r10";"E-1:10:1";"E-1-10";"105:10:1"
"1322";8;10;4;2;"Exp_60_Empty";10;10;"c10r10";"E-1001:10:1";"E-2-10";"105:10:2"
"1323";7;11;4;2;"Exp_60_Empty";11;9;"c9r11";"E-1:11:1";"E-1-11";"105:11:1"
"1324";8;11;4;2;"Exp_60_Empty";11;10;"c10r11";"E-1001:11:1";"E-2-11";"105:11:2"
"1325";7;12;4;2;"Exp_60_Empty";12;9;"c9r12";"E-1:12:1";"E-1-12";"105:12:1"
"1326";8;12;4;2;"Exp_60_Empty";12;10;"c10r12";"E-1001:12:1";"E-2-12";"105:12:2"
"1327";7;1;4;8;"Exp60_179_IS21425";1;9;"c9r1";"E-1:1:1";"E-1-1";"105:1:1"
"1328";8;1;4;8;"Exp60_169_IS20743";1;10;"c10r1";"E-1001:1:1";"E-2-1";"105:1:2"
"1329";7;2;4;8;"Exp60_38_IS3957";2;9;"c9r2";"E-1:2:1";"E-1-2";"105:2:1"
"1330";8;2;4;8;"Exp60_268_IS30405";2;10;"c10r2";"E-1001:2:1";"E-2-2";"105:2:2"
"1331";7;3;4;8;"Exp60_273_IS30451";3;9;"c9r3";"E-1:3:1";"E-1-3";"105:3:1"
"1332";8;3;4;8;"Exp60_58_IS6718";3;10;"c10r3";"E-1001:3:1";"E-2-3";"105:3:2"
"1333";7;4;4;8;"Exp60_295_IS33173";4;9;"c9r4";"E-1:4:1";"E-1-4";"105:4:1"
"1334";8;4;4;8;"Exp60_200_IS22996";4;10;"c10r4";"E-1001:4:1";"E-2-4";"105:4:2"
"1335";7;5;4;1;"Exp_60_Empty";5;9;"c9r5";"E-1:5:1";"E-1-5";"105:5:1"
"1336";8;5;4;1;"Exp_60_Empty";5;10;"c10r5";"E-1001:5:1";"E-2-5";"105:5:2"
"1337";7;6;4;1;"Exp_60_Empty";6;9;"c9r6";"E-1:6:1";"E-1-6";"105:6:1"
"1338";8;6;4;1;"Exp_60_Empty";6;10;"c10r6";"E-1001:6:1";"E-2-6";"105:6:2"
"1339";7;7;4;1;"Exp_60_Empty";7;9;"c9r7";"E-1:7:1";"E-1-7";"105:7:1"
"1340";8;7;4;1;"Exp_60_Empty";7;10;"c10r7";"E-1001:7:1";"E-2-7";"105:7:2"
"1341";7;8;4;1;"Exp_60_Empty";8;9;"c9r8";"E-1:8:1";"E-1-8";"105:8:1"
"1342";8;8;4;1;"Exp_60_Empty";8;10;"c10r8";"E-1001:8:1";"E-2-8";"105:8:2"
"1343";7;9;4;1;"Exp_60_Empty";9;9;"c9r9";"E-1:9:1";"E-1-9";"105:9:1"
"1344";8;9;4;1;"Exp_60_Empty";9;10;"c10r9";"E-1001:9:1";"E-2-9";"105:9:2"
