unit;old_unit;Experiment;Treatment;Species;Genotype;G..Alias;Replicates;Genotype_Trt;22/09/2023 11:42;22/09/2023 14:26;23/09/2023 07:36;23/09/2023 10:02;24/09/2023 10:04;24/09/2023 13:02;25/09/2023 10:07;25/09/2023 14:28;26/09/2023 10:08;26/09/2023 14:21;27/09/2023 09:49;27/09/2023 15:21;28/09/2023 09:42;28/09/2023 12:18;29/09/2023 11:32;29/09/2023 14:23;30/09/2023 08:20;30/09/2023 10:36;01/10/2023 12:39;01/10/2023 15:27
30:05:02;30:05:02;Exp60;WW_R2;Sorghum;Exp60_213_IS23777;Exp60_213_IS23777;2;Exp60_213_IS23777_WW_R2;6536.57;6142.67;7845.45;8095.2;9848;12355.2;15993.1;17396.6;20087.9;21695.7;29375;35509.6;45848.2;32046.5;42410.7;42732.4;34045.2;34237.9;51702.7;40588.3
30:06:01;30:06:01;Exp60;WW_R2;Sorghum;Exp60_184_IS21991;Exp60_184_IS21991;2;Exp60_184_IS21991_WW_R2;8586.87;7268.91;9158.78;9414.01;13106.9;13373.9;19257.2;17855.9;24056.4;26130.3;31021.1;35334.8;49766.5;36477.7;37299.8;39302.2;34640.7;36705.4;31615.8;49386.6
30:06:02;30:06:02;Exp60;WW_R2;Sorghum;Exp60_8_IS2156;Exp60_8_IS2156;2;Exp60_8_IS2156_WW_R2;1452.89;1277.01;1893.08;2199.27;3953.14;4231.89;6055;7551.02;8809.12;9006.34;10963;12700.9;16184.6;11195.9;15195.9;14405.4;36806.8;44919.4;108918;59015.1
30:07:01;30:07:01;Exp60;WW_R2;Sorghum;Exp60_82_IS10801;Exp60_82_IS10801;2;Exp60_82_IS10801_WW_R2;5162.69;4545.69;5351.2;6401.06;6067.65;6196.21;8363.53;7882.38;10402.4;10966.5;14844.2;17634.1;20516.6;22602.2;26094.9;26420.9;34345.1;35178.3;33296.3;31999.2
30:07:02;30:07:02;Exp60;WW_R2;Sorghum;Exp60_129_IS16186;Exp60_129_IS16186;2;Exp60_129_IS16186_WW_R2;50.869;47.75;25.384;44.565;41.9;47.573;63.612;27.137;37.625;28.729;40.63;29.783;8.133;12.213;10.474;5.681;62767.1;68108;55150.7;59470.8
30:08:01;30:08:01;Exp60;WW_R2;Sorghum;Exp60_295_IS33173;Exp60_295_IS33173;2;Exp60_295_IS33173_WW_R2;943.274;813.237;919.696;1016.25;1479.08;1768.34;2548.99;2904.42;3280.52;3249.25;5033.55;5940.84;7146.62;7864.66;10470.7;9820.12;14785.9;14444.1;49032.4;80654.1
30:08:02;30:08:02;Exp60;WW_R2;Sorghum;Exp60_31_IS3511;Exp60_31_IS3511;2;Exp60_31_IS3511_WW_R2;1193.4;964.437;1790.04;1940.2;3663.16;4362.62;5989.18;6211.17;7975.52;9247.78;11188.9;14641.2;17254.4;14668;19808.8;18949.8;2615.2;2012.06;49372.3;36659.4
30:09:01;30:09:01;Exp60;WW_R2;Sorghum;Exp60_39_IS3971;Exp60_39_IS3971;2;Exp60_39_IS3971_WW_R2;2142.74;1691.6;1950.57;2458.16;3796.38;5066.49;5923.95;6432.45;7775.99;7918.72;11562.6;14162.1;15295.2;19494.2;24850.8;25674.9;36996.7;40442;58030.1;62388.5
30:09:02;30:09:02;Exp60;WW_R2;Sorghum;Exp60_299_IS33353;Exp60_299_IS33353;2;Exp60_299_IS33353_WW_R2;570.835;581.888;872.252;1136.36;2295.01;2448.79;4185.92;4586.49;5762.09;6092.4;8623.74;11779.3;13485;8299.23;11070.2;11334.4;3371.41;2832.17;65190.3;55722.2
30:10:01;30:10:01;Exp60;WW_R2;Sorghum;Exp60_312_SSM1592;Exp60_312_SSM1592;2;Exp60_312_SSM1592_WW_R2;268.661;119.105;276.775;303.275;558.357;878.355;979.753;1128.37;1616.87;1916.77;1927.49;2723.27;2368.15;3306.87;5704.33;7659.09;53982.9;53954.2;49566.8;62137.8
30:10:02;30:10:02;Exp60;WW_R2;Sorghum;Exp60_285_IS31681;Exp60_285_IS31681;2;Exp60_285_IS31681_WW_R2;8912.45;7398.61;7831.26;9853.81;15668;17258.8;19593.5;21003.9;27316.9;31524.7;35273.1;47788.1;58928.2;38115.6;46219.2;46135.5;45244.9;48286.3;27811;58990.1
30:11:01;30:11:01;Exp60;WW_R2;Sorghum;Exp60_225_IS24940;Exp60_225_IS24940;2;Exp60_225_IS24940_WW_R2;2496.23;1992.66;3033.62;3125.21;4709.6;4627.98;6241.18;7903.83;8572.09;8277.34;10872.1;13618.9;17814.6;20191.8;25743.1;26469.1;49160;47437.2;70206.7;60256
30:11:02;30:11:02;Exp60;WW_R2;Sorghum;Exp60_119_IS14963;Exp60_119_IS14963;2;Exp60_119_IS14963_WW_R2;3239.01;2667.15;4028.75;4110.65;7101.55;7227.81;9537.36;12297.1;13830.7;16505.9;21429;24017.6;31080.2;23255.3;31713;31048.3;12345.6;17371.8;14160.4;37913.3
30:12:01;30:12:01;Exp60;WW_R2;Sorghum;Exp60_313_SSM19;Exp60_313_SSM19;2;Exp60_313_SSM19_WW_R2;3477.93;3373.92;4393.19;4320.81;8753.65;9484.57;11488.9;12155.9;15648.2;18144.9;23956.9;27774.1;31261.4;32639.7;42044.3;40297;44420.2;51405.6;67026.5;74162
30:12:02;30:12:02;Exp60;WW_R2;Sorghum;Exp60_179_IS21425;Exp60_179_IS21425;2;Exp60_179_IS21425_WW_R2;4622.34;4097.95;4971.56;6089.25;10467.6;10703.4;13261.6;14095;16861.4;19485.4;23180.6;29346.2;32590.9;22609.5;27051.1;25933.2;31498.2;31790.1;73305.1;49224.6
31:01:01;31:01:01;Exp60;WW_R2;Sorghum;Exp60_316_SSM249;Exp60_316_SSM249;2;Exp60_316_SSM249_WW_R2;2013.63;2365.77;2980.5;2957.38;4475.3;5030;8634.2;9625.49;12219.8;13015.6;12995.8;14344.6;17453.3;14674.3;21550.9;23727;23160.4;22073.2;50082.2;63151.3
31:01:02;31:01:02;Exp60;WW_R2;Sorghum;Exp60_152_IS19847;Exp60_152_IS19847;2;Exp60_152_IS19847_WW_R2;790.642;706.514;1348.4;1463.64;2634.32;3133.23;4586.96;5963.02;7399.21;8227.28;10065.5;12810.8;15908.9;16871.8;21756.2;24202.4;44719;50206.1;58196.2;77239.6
31:02:01;31:02:01;Exp60;WW_R2;Sorghum;Exp60_257_IS29569;Exp60_257_IS29569;2;Exp60_257_IS29569_WW_R2;72.416;72.73;134.732;169.241;337.801;392.995;725.03;1046.59;1485.35;1618.82;1941.63;2353.44;3277.84;3613.72;5384.7;5710.13;41202.2;42508.3;74859.8;43831.8
31:02:02;31:02:02;Exp60;WW_R2;Sorghum;Exp60_318_SSM276;Exp60_318_SSM276;2;Exp60_318_SSM276_WW_R2;1714.89;1842.8;2551.19;3089.81;4129.39;5548.59;6981.64;8742.29;9294.5;11466.7;14707.7;18306.4;24278.3;21753.7;27532.8;31215.1;25003.1;27402.4;69009;50654.8
31:03:01;31:03:01;Exp60;WW_R2;Sorghum;Exp60_47_IS4963;Exp60_47_IS4963;2;Exp60_47_IS4963_WW_R2;2869.2;3242.3;3485.09;3800.96;6730.98;5615.88;9629.44;11277.2;12296.5;16765;21026.2;19065.6;24763.2;20886.6;22723.4;23772.8;26006.5;28201.2;59071.8;60879.7
31:03:02;31:03:02;Exp60;WW_R2;Sorghum;Exp60_311_SSM1370;Exp60_311_SSM1370;2;Exp60_311_SSM1370_WW_R2;4061.89;4175.51;4942.07;5686.89;9252.08;8924.74;11562.4;12796.1;16080.3;21333.1;20344.1;29495.4;35809.3;25565.1;30785.9;30430.5;55203.7;62952.3;59763.8;59944.8
31:04:01;31:04:01;Exp60;WW_R2;Sorghum;Exp60_89_IS11119;Exp60_89_IS11119;2;Exp60_89_IS11119_WW_R2;5815.7;5807.26;7177.54;7134.4;13404.3;12954.5;17537;21205;21282.2;22089.5;29298.8;36004.1;44546;24199.7;28384.8;27352.8;41146.8;37591.9;52611.1;73512.3
31:04:02;31:04:02;Exp60;WW_R2;Sorghum;Exp60_194_IS22334;Exp60_194_IS22334;2;Exp60_194_IS22334_WW_R2;1221.99;1143.83;1961.55;1852.89;4345.68;4097.83;5385.15;6310.64;7650.12;7914.92;11458.5;12427.3;16903.9;8585.79;14439.3;13530.8;29614.9;32442.4;11031.1;65528.7
31:05:01;31:05:01;Exp60;WW_R2;Sorghum;Exp60_98_IS13791;Exp60_98_IS13791;2;Exp60_98_IS13791_WW_R2;753.911;918.706;1169.06;1133.86;3255.65;3020.16;4026;3949.74;4990.87;5483.17;7341.88;7675.49;11373.2;11158.1;15922.4;17157.1;30634.6;40157.9;68491.8;45596.6
31:05:02;31:05:02;Exp60;WW_R2;Sorghum;Exp60_208_IS23574;Exp60_208_IS23574;2;Exp60_208_IS23574_WW_R2;10941.3;11895.3;13432.6;14359.9;19213.5;20123.2;31672.9;34171.5;36341.5;40673.3;44458.6;51469.4;65659.2;51935.2;55085.4;65407.1;37134.3;37759.4;65271.4;81319.2
31:06:01;31:06:01;Exp60;WW_R2;Sorghum;Exp60_142_IS18919;Exp60_142_IS18919;2;Exp60_142_IS18919_WW_R2;10006.2;11168.4;11831.2;14348.2;23054.9;23666.5;31615.5;31600.7;38669.7;42081.9;51917.6;57436.6;74461.4;24815.9;27525.1;29377.1;15690;16700.3;50370.2;61987.3
31:06:02;31:06:02;Exp60;WW_R2;Sorghum;Exp60_38_IS3957;Exp60_38_IS3957;2;Exp60_38_IS3957_WW_R2;1113.64;866.237;1470.81;1738.18;4181.44;2699.55;3491.34;3951.57;7283.89;5919.98;7860.17;10893.7;12374.8;13508.1;15030.6;20618.6;72666;83909.3;54459.4;47008.3
31:07:01;31:07:01;Exp60;WW_R2;Sorghum;Exp60_94_IS12531;Exp60_94_IS12531;2;Exp60_94_IS12531_WW_R2;1434.03;1238.41;2099.74;2330.21;3803.6;3784.16;4813.61;5520.04;7598.49;7182.36;10555.2;11318.4;14125.3;12582.8;14671.1;16000.9;23828.3;22728.7;62859.3;63960.3
31:07:02;31:07:02;Exp60;WW_R2;Sorghum;Exp60_36_IS3885;Exp60_36_IS3885;2;Exp60_36_IS3885_WW_R2;4901.61;4741.49;5706.09;5802.33;9658.79;9392.94;14893;15206.2;18080.7;20645.7;24710.2;29866.7;35415.1;32333;42018.7;43968.8;37044.6;35821.6;56770.8;66062
31:08:01;31:08:01;Exp60;WW_R2;Sorghum;Exp60_219_IS24083;Exp60_219_IS24083;2;Exp60_219_IS24083_WW_R2;2862.43;2772.28;4551.79;4846.96;7367.63;8148.87;10186;10899.6;14755.5;15931.6;17893.2;19822.7;27207.3;27336.7;33876.1;34059.4;45245.8;46495.6;52903.3;85197.5
31:08:02;31:08:02;Exp60;WW_R2;Sorghum;Exp60_95_IS12804;Exp60_95_IS12804;2;Exp60_95_IS12804_WW_R2;2375.32;2318.59;3569.58;3461.85;5815.97;6724.22;9044.56;9473.53;9984.15;11824.9;13407.1;13072.6;20096.3;22242.1;27635.7;27605.6;37651.7;41155.3;16018.5;66341.5
31:09:01;31:09:01;Exp60;WW_R2;Sorghum;Exp60_11_IS2262;Exp60_11_IS2262;2;Exp60_11_IS2262_WW_R2;6843.26;3146.13;4746.65;5563.36;8917.28;11634.5;11244.2;12529.8;17204.2;24314.2;24084.8;30352.1;31092.8;38254.5;46019.6;46826.8;31475.5;34327.7;69611.3;2722.07
31:09:02;31:09:02;Exp60;WW_R2;Sorghum;Exp60_310_SSM1284;Exp60_310_SSM1284;2;Exp60_310_SSM1284_WW_R2;6115.15;5486.99;6169.8;7370.69;11389.9;10717.2;15351.8;14121.2;17791.6;22765;25515.7;28172;36607.6;24973.2;32017.8;33710.6;37775.2;37914.4;59926.5;83871.5
31:10:01;31:10:01;Exp60;WW_R2;Sorghum;Exp60_46_IS4821;Exp60_46_IS4821;2;Exp60_46_IS4821_WW_R2;4269.75;4867.23;5662.66;5896.67;8490.33;9616.23;12167.5;11823.8;15342.4;18183.8;18619.2;19714.3;26927.5;24910.9;26946.3;27865.2;39604.5;39385.6;66080.1;64854
31:10:02;31:10:02;Exp60;WW_R2;Sorghum;Exp60_158_IS20351;Exp60_158_IS20351;2;Exp60_158_IS20351_WW_R2;230.918;224.394;280.709;291.577;605.5;645.9;851.556;962.548;1394.82;1599.03;2443.63;2203.56;10955.6;3893.54;5571.34;5576.63;11051.5;10680.5;109885;69799.4
31:11:01;31:11:01;Exp60;WW_R2;Sorghum;Exp60_108_IS14317;Exp60_108_IS14317;2;Exp60_108_IS14317_WW_R2;1151.03;1374.5;1840.29;2271.44;3474.64;3861.63;5800.31;5648.66;7706.98;8830.76;10462.4;11332.3;14625.5;15849.9;19294.8;20017.6;51436.1;47866.1;58825.5;6954.71
31:11:02;31:11:02;Exp60;WW_R2;Sorghum;Exp60_272_IS30443;Exp60_272_IS30443;2;Exp60_272_IS30443_WW_R2;3469.58;3848.6;5111.82;5838.68;7739.59;7555.12;12117.4;11862.9;15445.9;18015;22438;21695.1;28651.3;27010.2;41672.5;45536.1;10590.5;10676.2;85702.6;55708.2
31:12:01;31:12:01;Exp60;WW_R2;Sorghum;Exp60_276_IS30748;Exp60_276_IS30748;2;Exp60_276_IS30748_WW_R2;1035.35;1031;1501.93;1512.11;2189.62;2321.17;3165.22;3524.52;5011.35;4722.97;6194.02;6965.82;8354.53;10382.7;11676;13231;45579.4;45774.7;62334.4;66601.6
31:12:02;31:12:02;Exp60;WW_R2;Sorghum;Exp60_153_IS19953;Exp60_153_IS19953;2;Exp60_153_IS19953_WW_R2;657.69;622.911;1027.46;1057.51;1183.06;1418.76;2129.76;2213.1;2438.59;2663.45;3568.93;6325.59;6150.08;6818;11623.2;12243;38958.1;44573.7;70986.8;65355.9
32:01:01;32:01:01;Exp60;WW_R2;Sorghum;Exp60_20_IS2807;Exp60_20_IS2807;2;Exp60_20_IS2807_WW_R2;1135.73;1369.9;2249.41;1875.23;2700.56;2954.16;4552.85;4460.9;6253.39;7102.71;10559;11153.5;17447.8;16582.1;20946.1;20501.6;39811.1;38999.9;70406.5;38952.8
32:01:02;32:01:02;Exp60;WW_R2;Sorghum;Exp60_40_IS4027;Exp60_40_IS4027;2;Exp60_40_IS4027_WW_R2;1640.37;1733.4;2219.37;2287.16;3490.33;4270.61;6473.29;6675.21;9770.95;10360.2;14299.8;13356.4;16594.4;19167.4;27618.5;29400.8;41216;46874.6;58522.1;62996.2
32:02:01;32:02:01;Exp60;WW_R2;Sorghum;Exp60_307_SSM1102;Exp60_307_SSM1102;2;Exp60_307_SSM1102_WW_R2;2714.85;2357.43;2931.14;3128.55;5555.43;6911.81;7833.97;8536.74;10578.1;12910.7;15290.1;17485.9;21027;21737.4;27179.5;29494.7;52633.1;56102.1;51967.5;34361.6
32:02:02;32:02:02;Exp60;WW_R2;Sorghum;Exp60_37_IS3905;Exp60_37_IS3905;2;Exp60_37_IS3905_WW_R2;3940.33;4381.01;4961.44;5840.79;11823.7;13363.8;16112.7;17626.5;24212;27504.6;36348.2;40273.8;50655;40010.7;51212.9;56286;38975.6;48844.3;73960.1;13781
32:03:01;32:03:01;Exp60;WW_R2;Sorghum;Exp60_52_IS5910;Exp60_52_IS5910;2;Exp60_52_IS5910_WW_R2;3905.53;4997.57;5080.44;5892.4;10725.7;11515.2;16196.9;16101.2;20685;22640.4;28929.5;30175.5;38758.5;24883.9;32412.5;35467.8;35631;41300;68431.3;47667.4
32:03:02;32:03:02;Exp60;WW_R2;Sorghum;Exp60_180_IS21519;Exp60_180_IS21519;2;Exp60_180_IS21519_WW_R2;3662.23;3814.84;4410.19;4815.75;9743.12;10334.2;14402.6;15367.6;19724.9;21603.8;24833.6;30465.5;42677.2;35442.2;49879.8;54376.1;44813.6;51194.5;53119.2;37995.4
32:04:01;32:04:01;Exp60;WW_R2;Sorghum;Exp60_79_IS9883;Exp60_79_IS9883;2;Exp60_79_IS9883_WW_R2;3029.65;3144.17;3673.23;4904.55;7004.21;8699.04;11400.4;13749.1;17080.4;18201.5;13525.4;13875;18171.5;19100;25159.4;25213.4;29743;30490.3;17986.2;17433.2
32:04:02;32:04:02;Exp60;WW_R2;Sorghum;Exp60_185_IS22040;Exp60_185_IS22040;2;Exp60_185_IS22040_WW_R2;3012.06;3345.52;4025.31;4075.71;5766.54;6544.27;10267.5;10830.8;14620.9;17229.4;19074.5;21714.1;35509.9;20853.1;26857.1;28533.4;2046.97;1333.02;56874.9;65834.2
32:05:01;32:05:01;Exp60;WW_R2;Sorghum;Exp60_96_IS12931;Exp60_96_IS12931;2;Exp60_96_IS12931_WW_R2;2011.82;2444.84;2841.98;3222.18;4857.96;5019.95;7970.45;8477.49;10637.5;11166.9;16625.4;17168.1;24685;17584;21213.4;20779.4;42120.7;47054.9;34090.5;67887.2
32:05:02;32:05:02;Exp60;WW_R2;Sorghum;Exp60_61_Phule Chitra;Exp60_61_Phule Chitra;2;Exp60_61_Phule Chitra_WW_R2;10238.3;11870.4;12126.5;13467.2;18580.2;19594.6;30106.5;30804;35436.1;37129.4;44922.4;49412.9;65570.4;32983.3;46977.3;48920.6;52050.4;54716.8;38410.2;57171
32:06:01;32:06:01;Exp60;WW_R2;Sorghum;Exp60_126_IS16044;Exp60_126_IS16044;2;Exp60_126_IS16044_WW_R2;4676.35;5319.03;6156.58;5761.74;12206.2;12556.8;15517.3;16095.6;19140.9;20532.1;25300.6;29625.5;36747.7;32348.5;43886.7;51053.8;42467.1;46781.7;61355.6;31158.6
32:06:02;32:06:02;Exp60;WW_R2;Sorghum;Exp60_281_IS31202;Exp60_281_IS31202;2;Exp60_281_IS31202_WW_R2;342.232;516.969;1157.11;1113.31;3073.74;3229.57;4905.96;5410.03;7601.81;9008.65;11248.2;12699;17285.9;15092.4;19446.4;20302.2;38402.4;33987.3;58716;51626.6
32:07:01;32:07:01;Exp60;WW_R2;Sorghum;Exp60_154_IS20016;Exp60_154_IS20016;2;Exp60_154_IS20016_WW_R2;5419.45;7271.34;6228.72;6812.61;11879.5;12435.7;18139;17910;20818.3;22486.6;30587.5;35732.9;44188.8;38807.8;45449.3;46678;40705.4;41216.4;32501.9;69303.3
32:07:02;32:07:02;Exp60;WW_R2;Sorghum;Exp60_167_IS20724;Exp60_167_IS20724;2;Exp60_167_IS20724_WW_R2;2497.99;2722.8;3269.21;3885.09;6367.9;6116.61;9458.36;9926.91;14523;13846;17778.2;19688.6;23901.8;22470.8;30561.4;31712.8;41039.6;43594.9;63123.2;53091.3
32:08:01;32:08:01;Exp60;WW_R2;Sorghum;Exp60_18_IS2730;Exp60_18_IS2730;2;Exp60_18_IS2730_WW_R2;2041.4;2491.04;2620;3519.37;5554.54;6163.35;8508.68;8862.67;11710.5;12589.1;16749.4;18546.2;23785.9;16323.4;21265.4;23238.2;37231.8;38526.6;76861.2;67104.8
32:08:02;32:08:02;Exp60;WW_R2;Sorghum;Exp60_10_IS2221;Exp60_10_IS2221;2;Exp60_10_IS2221_WW_R2;259.823;348.841;300.891;553.225;873.974;982.648;1960.49;1912.97;2458.61;2473.26;2906.02;4103.48;6355.05;6707.92;8633.01;10273.6;6892.57;7431.31;39684.9;36794.3
32:09:01;32:09:01;Exp60;WW_R2;Sorghum;Exp60_132_IS17593;Exp60_132_IS17593;2;Exp60_132_IS17593_WW_R2;3521.93;3574.98;4344.7;5146.54;8680.28;9623.26;11330.1;12027.1;16226.2;17216;21526.6;24045.9;32061.5;30442.7;39620.7;37140.9;41749.1;46669.3;66337;57182.4
32:09:02;32:09:02;Exp60;WW_R2;Sorghum;Exp60_183_IS21854;Exp60_183_IS21854;2;Exp60_183_IS21854_WW_R2;50.282;39.074;35.772;34.946;46.806;40.172;43.278;33.676;46.434;60.538;44.058;61.824;77.789;102.773;225.719;254.624;45089.4;45132.3;60924.9;40245.4
32:10:01;32:10:01;Exp60;WW_R2;Sorghum;Exp60_99_IS13827;Exp60_99_IS13827;2;Exp60_99_IS13827_WW_R2;4424.59;4592.23;6042.8;5929.48;9110.79;10285.9;13101.2;15018.2;18411;20155.4;27624.1;28659;34512.2;27757.8;35992.2;36474.2;41608;37708;62367.1;71338.7
32:10:02;32:10:02;Exp60;WW_R2;Sorghum;Exp60_102_IS13989;Exp60_102_IS13989;2;Exp60_102_IS13989_WW_R2;3250.7;3514.77;4887.21;4695.36;8430.35;9119.44;11459.8;12560.8;15344.2;17357.6;23283;26011;31125.4;19584.4;26100.9;28827.8;63474.4;70446.3;51792.1;43300.3
32:11:01;32:11:01;Exp60;WW_R2;Sorghum;Exp60_145_IS19041;Exp60_145_IS19041;2;Exp60_145_IS19041_WW_R2;255.977;271.295;416.508;511.429;620.261;566.63;1080.93;1201.77;1398.19;1401.84;1778.62;1802.91;3639.7;4280.58;4162.5;4682.28;43451.7;39909.7;61876.3;5948.45
32:11:02;32:11:02;Exp60;WW_R2;Sorghum;Exp60_302_IS41724;Exp60_302_IS41724;2;Exp60_302_IS41724_WW_R2;2128.4;2126.59;2852.64;3815.78;5300.69;5516.26;7188.17;8160.82;11672.5;12112.8;14508.7;17036.7;21822.9;19060;21473.4;23442.2;59831.8;64392.8;42905.1;9817.03
32:12:01;32:12:01;Exp60;WW_R2;Sorghum;Exp60_127_IS16125;Exp60_127_IS16125;2;Exp60_127_IS16125_WW_R2;431.591;633.165;687.028;760.515;1420.98;1610.3;2458.67;2376.52;2997.76;2899.32;4451.38;5796.75;6506.04;6611.98;9224.49;10348;47811.2;52827.1;79105;64539.6
32:12:02;32:12:02;Exp60;WW_R2;Sorghum;Exp60_274_IS30503;Exp60_274_IS30503;2;Exp60_274_IS30503_WW_R2;1627.45;2121.2;2895.81;3105.18;5299.63;5678.85;7905.21;8372.97;11238.6;12322.6;7907.53;9359.01;13370.3;14456;16566.7;16945.7;41989.1;48934;42086.6;52702.9
33:01:01;33:01:01;Exp60;WW_R2;Sorghum;Exp60_112_IS14446;Exp60_112_IS14446;2;Exp60_112_IS14446_WW_R2;5186.73;5565.99;7769.3;8371.17;12764.4;14193.8;16840.4;18061.9;22556.4;25862.8;32574.5;36416.4;50968.3;31776.8;37600.7;40149.9;52710.2;51180.5;81820.5;67562.8
33:01:02;33:01:02;Exp60;WW_R2;Sorghum;Exp60_227_IS25055;Exp60_227_IS25055;2;Exp60_227_IS25055_WW_R2;5207.67;4853.35;7040.15;7742.2;13819.3;15651.4;19356.7;19011.5;25245.9;30116.6;36019.6;35132.8;45335;35859.5;48479.3;52062.9;37700.5;43765.6;85505.2;53280.2
33:02:01;33:02:01;Exp60;WW_R2;Sorghum;Exp60_164_IS20709;Exp60_164_IS20709;2;Exp60_164_IS20709_WW_R2;26.472;35.135;12.175;25.693;23.187;11.751;12.172;14.781;29.96;42.654;16.902;22.401;874.95;0;0;1229.28;44509.1;40985.2;58903.8;67280.7
33:02:02;33:02:02;Exp60;WW_R2;Sorghum;Exp60_195_IS22506;Exp60_195_IS22506;2;Exp60_195_IS22506_WW_R2;125.094;143.127;216.025;236.48;367.696;375.061;649.164;687.439;1078.68;1004.06;1338.94;1250.32;1546.05;2211.11;3029.48;3369.29;46892.9;46851;53452.5;58122.1
33:03:01;33:03:01;Exp60;WW_R2;Sorghum;Exp60_84_IS10882;Exp60_84_IS10882;2;Exp60_84_IS10882_WW_R2;1013.76;1031.95;2033.91;2305.71;2988.1;3055.67;4897.28;5151.6;6731.52;7793.59;10198.6;10922;12337.3;13168.8;17366.1;21415.4;44943.1;53914.7;71470.2;36521.3
33:03:02;33:03:02;Exp60;WW_R2;Sorghum;Exp60_196_IS22609;Exp60_196_IS22609;2;Exp60_196_IS22609_WW_R2;3375.19;3545.38;4935.78;4874.24;6988.64;7273.19;10047.7;10080.8;13218.5;13617.2;18836.4;21735.2;27145.4;14995.3;20769.4;20406.8;30401;36739.3;74180.8;73575
33:04:01;33:04:01;Exp60;WW_R2;Sorghum;Exp60_59_IS6745;Exp60_59_IS6745;2;Exp60_59_IS6745_WW_R2;6602.59;6417.05;7560.79;7309.64;14649.6;15911.8;19240.4;21894.8;26140.1;28548.8;39557.7;47604.7;49122.9;34611.4;36355.2;38922.2;8921.2;8320.25;87189.2;17.605
33:04:02;33:04:02;Exp60;WW_R2;Sorghum;Exp60_247_IS27855;Exp60_247_IS27855;2;Exp60_247_IS27855_WW_R2;1869.65;2237.8;3953.6;4324.91;7618.31;8670.16;12110.7;12643.4;16188.3;17764.4;19334.1;22404.6;29409.8;20127;25046.5;25326.4;34438.2;42563.6;85635.9;46875.2
33:05:01;33:05:01;Exp60;WW_R2;Sorghum;Exp60_9_IS2179;Exp60_9_IS2179;2;Exp60_9_IS2179_WW_R2;286.202;300.788;481.98;430.87;561.572;548.159;1016.89;962.836;1129.5;1069.35;1932.14;2224.67;3309.14;4092.14;5534.04;5910.74;25486.9;22278.9;59053.2;0
33:05:02;33:05:02;Exp60;WW_R2;Sorghum;Exp60_73_IS9468;Exp60_73_IS9468;2;Exp60_73_IS9468_WW_R2;1597.39;1960.24;2713.74;2606.79;4642.14;5108.62;7429.12;8051.67;10233.6;10573.9;14130.3;15462.9;21574.3;16156.3;19970.3;23724.1;21833.1;26354.8;97506.9;2071.37
33:06:01;33:06:01;Exp60;WW_R2;Sorghum;Exp60_298_IS33261;Exp60_298_IS33261;2;Exp60_298_IS33261_WW_R2;786.13;761.237;1149.01;1533.57;2307.54;1781.55;2708.99;3133.18;3608.14;4385.37;5971.48;6628.1;9066.75;9970.72;13926.4;14637.7;36370.3;37729.4;79747.3;0
33:06:02;33:06:02;Exp60;WW_R2;Sorghum;Exp60_150_IS19466;Exp60_150_IS19466;2;Exp60_150_IS19466_WW_R2;67.689;62.903;126.011;127.948;299.529;384.571;635.804;677.897;1348.31;1449.48;1811.87;2169.53;5799.1;4056.2;5854.59;6161.89;33447.6;39448.8;68047.1;0
33:07:01;33:07:01;Exp60;WW_R2;Sorghum;Exp60_23_IS2848;Exp60_23_IS2848;2;Exp60_23_IS2848_WW_R2;2494.27;2834.64;3817.34;4380.68;6984.54;6863.37;10086.7;9869.28;13355.5;15474.7;18672.4;19432.8;24428.4;27797.2;33731.9;39336.6;19444.2;18049.9;75382.2;7.696
33:07:02;33:07:02;Exp60;WW_R2;Sorghum;Exp60_282_IS31299;Exp60_282_IS31299;2;Exp60_282_IS31299_WW_R2;4040.08;4964.97;5810.6;6183.53;10455.4;11950;18448.9;17833.7;20844.7;21995;23295.6;30725.4;39854.9;29590.8;29603.9;28926.1;37314.7;48487.7;66792;72.641
33:08:01;33:08:01;Exp60;WW_R2;Sorghum;Exp60_189_IS22287;Exp60_189_IS22287;2;Exp60_189_IS22287_WW_R2;3086.35;3274.89;4257.15;3772.98;7294.08;7069.9;10579.9;11545.5;14030.7;15193.2;21636.6;22830.6;28812.4;25102;26182;31161.5;58877;60578;104496;14.416
33:08:02;33:08:02;Exp60;WW_R2;Sorghum;Exp60_29_IS3443;Exp60_29_IS3443;2;Exp60_29_IS3443_WW_R2;873.608;1076.78;1555.64;1673.93;3967.2;4092.87;5983.73;6579.68;9019.66;9092.8;11418;14821.7;16981.6;17903.2;23689.3;24754.1;21101.9;23096.4;88083.8;13.943
33:09:01;33:09:01;Exp60;WW_R3;Sorghum;Exp60_141_IS18879;Exp60_141_IS18879;3;Exp60_141_IS18879_WW_R3;2937.3;3820.88;5217.84;6100.71;10536.9;10314;15488.1;16796.3;22006.7;25107.7;29129.1;32633.4;40771.9;19564;21058.4;22705.8;40234.4;39356.6;7488.06;20.54
33:09:02;33:09:02;Exp60;WW_R3;Sorghum;Exp60_290_IS32092;Exp60_290_IS32092;3;Exp60_290_IS32092_WW_R3;3241.61;3992.36;4929.73;5116.46;8510.34;8631.49;11278.5;12570.1;13930.4;17438.2;20608.6;25588.2;30120.6;23645.9;30605.5;30802.4;46144;45404.6;92888.9;0
