"","unit","old_unit","Treatment","Genotype","G..Alias","Replicates","2023-09-23","2023-09-24","2023-09-25","2023-09-26","2023-09-27","2023-09-28","2023-09-29","2023-09-30"
"148","137:11:02","137:11:02","WW_R3","Exp60_231_IS25596","Exp60_231_IS25596",3,136.527424782163,81.4334912506132,7.2866723108155,12.9778995966526,37.2005138642552,0.0676542224612178,1.81071037270407,0
"150","137:12:02","137:12:02","WW_R3","Exp60_139_IS18874","Exp60_139_IS18874",3,1.69123283692378,0.284453717804767,1.43406479590667,16.8884132583163,124.722605999029,44.0609892351624,17.3835897193671,329.30150749323
"151","137:01:01","137:01:01","WW_R2","Exp60_35_IS3780","Exp60_35_IS3780",2,0,0,1.12306351574271,0.173466174922688,0.172708173626475,0.315997924549022,0.273033329456358,0.454808242652422
"152","137:01:02","137:01:02","WW_R2","Exp60_78_IS9830","Exp60_78_IS9830",2,0,0.570954833601974,3.35480220090253,0.611545978891791,0.810059432178602,0.20031790926402,0,0.878414397118144
"153","137:02:01","137:02:01","WW_R2","Exp60_256_IS29496","Exp60_256_IS29496",2,0,0.314353805315003,0.575761067058751,0.731806022461146,0.140158054310116,2.75228529916168,0.463665639949526,0.11394509141589
"154","137:02:02","137:02:02","WW_R2","Exp60_54_IS6154","Exp60_54_IS6154",2,435.75625053247,0,0.561008167441603,0.49821621317244,0.181131494905727,0.269385398032008,17.1850432513367,0.174873487337268
"155","137:03:01","137:03:01","WW_R2","Exp60_305_SSM1049","Exp60_305_SSM1049",2,0.369272491358772,0,0.76917962630825,0.769920624300936,0.226755707424404,0.313258545200737,0.614952141933356,2.12258377215494
"156","137:03:02","137:03:02","WW_R2","Exp60_181_IS21691","Exp60_181_IS21691",2,0.394833601493711,0,0.773390904860258,0.305600891811605,0.624158306957914,1.03952837895236,0,0.630244821133393
"157","137:04:01","137:04:01","WW_R2","Exp60_224_IS24913","Exp60_224_IS24913",2,0.255350474401697,0.178400872149964,0.168275724608849,0.743459688560845,0,0.484565498921625,0.171835326646354,0.354672837549984
"158","137:04:02","137:04:02","WW_R2","Exp60_151_IS19685","Exp60_151_IS19685",2,0.198254301683028,0.158756817624048,0.173266114565598,1.97236779743308,0.375965612122071,0.178708900660216,0.293910370543324,0
"159","137:05:01","137:05:01","WW_R2","Exp60_68_IS8348","Exp60_68_IS8348",2,0.83186937667535,0,0.821575211837772,0.402581779781811,0.255922444302363,0.120138592487231,0.201602182639707,0
"160","137:05:02","137:05:02","WW_R2","Exp60_275_IS30619","Exp60_275_IS30619",2,0.888845991213077,0.145674273877092,0.170929486780186,0.508335121651216,0.345901958080887,0.659166576598868,0.195152532445803,0
"161","137:06:01","137:06:01","WW_R2","Exp60_203_IS23100","Exp60_203_IS23100",2,NA,NA,NA,NA,NA,NA,NA,NA
